"team";"cluster";"C1";"C2";"C3";"C4";"C5";"C6";"C7";"C8";"C9";"C10";"C11";"B1";"B2";"B3";"B4";"B5";"B6";"B7";"B8";"B9";"B10";"B11";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"X11";"Y1";"Y2";"Y3";"Y4";"Y5";"Y6";"Y7";"Y8";"Y9";"Y10";"Y11" 
"Cyprus";5;3,07531868156251;4,41008018327606;5,49857685763806;5,30008986443854;4,86571879936809;5,56206387205216;3,3096926713948;3,76175548589342;1,62032301244469;3,48960169192809;3,22459410703548;0;0,0555555555555556;0,0222222222222222;0,227777777777778;0,1;0,216666666666667;0,05;0,0555555555555556;0;0,0111111111111111;0;11,2941302774096;63,103919487452;56,5186885616593;49,4453797699208;41,4396571749015;42,5282909349177;68,2438877042258;57,6199442818809;74,8877559775544;57,9896637160017;61,1553766946193;51,6461712577765;9,1024838249415;94,5647484265555;53,7034940335814;23,0222435735892;76,0522449577906;7,8405995345606;34,1871334199142;63,1980151183714;47,3699773187714;72,8765446162936
"Belgium";1;4,33547256963814;5,42013191855463;5,91707134852447;6,91987967597389;6,03126093120018;6,42474717430101;6,07313172327669;4,35051007062516;3,1921631550057;5,76219512195122;7,164333405126;0;0,0222222222222222;0,0222222222222222;0,144444444444444;0;0,211111111111111;0,0666666666666667;0;0;0,166666666666667;0,2;13,3741782620693;63,0163259750878;68,6266513045064;47,8586523703661;33,9338394667643;47,8099951108669;57,972152236318;65,8542882119107;70,9946108989127;62,5848962881864;61,6729709389346;52,2956229842355;10,6693561068539;85,1815697441746;78,4780337203058;46,2478866807529;19,6495275945022;39,5656116662183;72,6415937621656;45,3934611994235;30,4224657206617;60,3992344262929
"Bulgaria";6;1,61290322580645;2,26415094339623;1,24223602484472;1,72910662824208;1,72413793103448;1,57068062827225;1,72910662824208;1,34831460674157;1,17878192534381;1,43884892086331;1,33333333333333;0,0111111111111111;0,216666666666667;0;0,188888888888889;0,0944444444444444;0;0,272222222222222;0,0222222222222222;0;0,0555555555555556;0,122222222222222;11,2262373867196;53,2620779707834;45,2195363061382;41,1692569667155;28,7401948413076;35,3733747917374;58,9427713960571;51,3626927336276;59,9806901031363;54,2521937835931;48,2978921577603;46,3314192099777;5,54567180661996;90,3536815817046;49,5663388642037;31,1433566719018;68,5292653022456;31,1475862717911;50,9277937251491;39,7891008369647;26,2208906528529;86,6070519471768
"Luxembourg";6;2,65442138387017;2,57510729613734;1,60427807486631;2,67857142857143;2,51346499102334;2,64150943396226;2,0066889632107;2,26781857451404;1,63934426229508;1,17878192534381;1,34228187919463;0,0111111111111111;0,0777777777777778;0,0222222222222222;0,313888888888889;0,05;0,0555555555555556;0,0666666666666667;0,05;0,141666666666667;0,0388888888888889;0,0111111111111111;9,01638587793001;47,5884130881825;36,740102752095;36,4799900224517;21,4877281883954;24,4214426754356;40,8704038044389;40,6950246136413;52,4198218901825;68,8502738356563;66,6188730545477;48,3809236164121;6,25714199723865;92,4422928027791;49,4694271010992;23,8669368801206;75,2434946320424;14,5062857551099;62,1199549713521;51,6474152924731;44,3200127522447;92,8836096461443
"Portugal";5;2,75030035291191;5,51960335317895;6,68075639599555;7,42844892271412;6,14171134842912;7,21518150973535;4,4344686537851;6,81160899595114;3,82762312633833;3,78621680913836;3,91591795219529;0;0,0111111111111111;0,233333333333333;0,216666666666667;0,0333333333333333;0,177777777777778;0;0,15;0;0;0;13,5022781504257;46,8372156773384;48,1206112662837;47,2652503057188;36,1701107141536;33,6244145074778;58,9989658212186;47,039278916835;64,3070880448153;60,3377916446129;61,1288481750383;49,8098290719803;7,33958752266448;89,1679714131358;47,972429445524;26,353916466653;70,6858381938447;65,3239081964126;54,9519703557847;49,8798073057055;31,3962227882767;62,0340364566194
"Armenia";6;2,94805802526907;5,32068160365642;6,32039764695153;5,35321154068982;4,33138535579237;5,50207419463687;5,58977035490605;4,6875;3,5658236641025;2,33674426723103;2,06489675516224;0;0,233333333333333;0,222222222222222;0,0444444444444444;0,111111111111111;0,0333333333333333;0,266666666666667;0;0;0;0;9,78530769547556;57,6630018354852;60,9762506063471;49,9357781970722;35,6359758715164;33,0263997545257;58,2250546819146;61,4937534716635;68,1000006256496;71,2269245570332;65,2470410864719;52,032697758308;6,84689132982166;93,7107990404713;61,0250750290221;26,0554293099969;71,8867924093075;52,6067075157231;53,1944002286366;85,9999999647566;10,3919128945527;82,5539516453117
"Azerbaijan";6;1,41262803852622;3,01107973061047;3,70414912808178;3,70610340806013;3,27906443476267;2,96025393320453;2,93799682034976;2,78606965174129;2,38883143743537;3,86126201420811;2,6882606798235;0;0,0111111111111111;0,233333333333333;0,122222222222222;0,0666666666666667;0;0,111111111111111;0,0555555555555556;0;0,277777777777778;0,0222222222222222;7,39821611304813;52,6207029372145;40,2226534583216;41,9332659819762;29,9371598338355;29,40566483771;63,9039462134015;56,091536206704;51,850506313331;47,8104170380203;56,590726171022;55,7821450986845;7,85651126881762;91,5114168149303;57,5995737862099;35,780880630728;66,2215421273215;17,6326981696049;67,4727608856017;48,9895597502499;55,3525748322329;82,7463800763055
"England";5;3,45533637296283;6,82329009656073;8,03441273803252;7,88446627996595;6,57086561541237;6,74863055386488;7,70062284449478;6,39655782968606;3,84294988238489;6,06716054723409;4,04790856372597;0;0,0444444444444444;0,166666666666667;0,211111111111111;0,0222222222222222;0,0555555555555556;0,288888888888889;0,0777777777777778;0;0;0;11,6717680760216;54,3204139392141;60,1707394769329;49,4786370717242;39,9264194006788;38,3321662205915;68,6945033104639;55,0821549602431;72,2813052947504;67,0543027972724;64,3500546421407;46,843020804523;7,18191600474044;87,7152246903951;59,8533532706615;30,6749636396606;70,3106373354384;70,2217655016403;40,8197728154851;54,9462598475676;72,8671855175537;59,3066633613622
"Scotland";5;2,64184638934464;5,32544378698225;5,07116461161319;3,281677301732;5,6865127582017;5,0818918469171;3,28981723237598;5,63546357380282;3,40536357047211;4,76002404052546;3,72946573923339;0;0,1;0,111111111111111;0;0,222222222222222;0,177777777777778;0;0,222222222222222;0;0,122222222222222;0,0222222222222222;15,2521326112785;50,2537152839295;60,0265517024008;49,2388436674551;37,9957934803634;38,6433366300002;73,4999979637392;46,0407577668378;64,1531850893189;54,1484758032318;70,2891577009054;50,3698183260347;4,7152032218059;91,5414994354592;53,3397714176234;28,2452797889759;74,0916817696138;11,6999996299124;39,4817400970886;64,9945836244309;54,1739112474409;72,5990109124645
"Malta";2;1,37120470127326;1,60213618157543;2,96191819464034;2,70793036750484;2,53266331658291;2,89256198347107;3,2967032967033;3,08747855917667;2,17785843920145;1,93965517241379;2,29445506692161;0;0;0,211111111111111;0,133333333333333;0,122222222222222;0;0,283333333333333;0,177777777777778;0;0,00555555555555556;0,0222222222222222;13,3404229332747;46,596254375684;40,7486925127006;35,2654049629936;28,6517899582966;33,311101537154;38,2405450175513;38,3427082647836;49,9000004216476;49,8781619649328;61,8958700688754;50,7486313349859;8,30330875255096;92,5827361127011;78,7476163803085;55,8652047369877;20,6103996542548;43,207818795352;45,0787115236332;50,3999997206995;42,0743604908928;77,8416906874064
"Northern Ireland";6;1,83168206114553;3,33642261353105;2,98300886889694;3,32745147466599;3,17180616740088;3,68042895442359;3,39277946933449;3,12855137375493;2,62773722627737;1,75294029515319;2,84879474068663;0;0,0777777777777778;0,111111111111111;0,0666666666666667;0,188888888888889;0,105555555555556;0,116666666666667;0,133333333333333;0,0222222222222222;0;0,155555555555556;9,69999961763094;57,7667322185262;53,0764325410986;31,7740347984784;37,741577008537;36,3000005390851;50,1398344312724;46,2474525942774;62,434857382825;61,3029597155224;58,0748378632588;52,2000004464685;5,56222979612992;94,0919162060407;50,0653183696858;17,2397524984933;84,2000012934789;36,5179830740538;54,109725854772;39,6187438849943;18,6004203910267;80,2473500787406
"Romania";2;2,50521920668058;2,54237288135593;3,04568527918782;2,5369978858351;2,40480961923848;3,2;2,76497695852535;2,58064516129032;2,42914979757085;2,23463687150838;1,93548387096774;0;0,1;0,233333333333333;0,166666666666667;0,0111111111111111;0,0888888888888889;0,0777777777777778;0,0555555555555556;0,0777777777777778;0,05;0;14,4773275562863;73,1900669468464;47,2909422912292;32,0815117591159;34,5716469689402;40,8881781389779;47,2713322470476;47,2345917104816;75,1838611031008;72,5710769788984;67,0924521968522;51,7941513607457;7,42919902529037;92,5251949736292;82,018413325277;54,6115824156279;25,775095480276;24,607365528186;65,1141138077122;69,4477646826346;56,5233447110265;55,0706168587515
"Montenegro";6;2,14285714285714;2,67459138187221;3,01507537688442;3,20855614973262;2,51848890665601;3,09278350515464;2,36220472440945;2,4;2,1505376344086;0,91743119266055;1,64190774042221;0;0,0333333333333333;0,25;0,244444444444444;0,0666666666666667;0,255555555555556;0,0111111111111111;0,0444444444444444;0,0777777777777778;0;0,0111111111111111;11,515512095885;51,1011319996544;51,4965039005074;45,6077377513553;37,2163233849575;29,6433576871067;72,7994486946069;42,4153925939928;57,7407394028906;65,4688513093887;73,6999998484723;49,7351036823768;6,00903506645805;92,7380850661236;69,4648877915361;32,4334452088114;69,9978256673522;89,4548381494745;50,5045739753887;47,3153788249523;19,3948952215801;11,3999998042759
"Netherlands";5;3,27502791216971;5,68388029403623;5,54162562655847;5,64165708412623;5,81369742347501;6,04000522944176;5,00189465706707;4,1892850977308;2,78647574147697;5,23593757151357;4,56255566929448;0;0,122222222222222;0,166666666666667;0,122222222222222;0,277777777777778;0,155555555555556;0,0777777777777778;0,0111111111111111;0;0,133333333333333;0;8,694524376981;51,6452520760009;54,0459372531172;49,3640278504069;38,5177550359967;41,4564284902623;63,951058089941;58,8846639923856;67,2498117691377;57,786192928177;64,1316053714735;50,696137828528;10,7179826874692;87,1021430856658;57,0002731984389;31,9895944512297;65,6474716684401;15,2103156038442;32,395956845842;45,444252963338;73,8189445938906;87,8121891833223
"Sweden";6;2,38907849829352;4,25963488843813;3,64152281863325;4,1169132062021;4,45773832497105;4,19225068812196;3,32805071315372;3,36489439184268;3,10268406796356;2,0108522183211;2,61954261954262;0;0,1;0,105555555555556;0,144444444444444;0,205555555555556;0,166666666666667;0,0166666666666667;0,0222222222222222;0,0777777777777778;0;0,0222222222222222;12,4213613433242;45,638059004693;56,1103450972789;47,223763891207;37,3584974197236;36,5241344954777;50,4644978780963;48,1353665284972;59,6272551536018;52,1865106773572;66,4064424960681;47,8807226543888;12,6387948495262;94,8018523190111;46,1981456459263;36,4638240054857;69,682721090636;23,7066962347098;59,5461154038446;42,9934291851119;44,0483266845864;82,6405412298072
"Belarus";6;1,67064439140811;1,86005314437555;2,42354298903635;2,79255319148936;2,13849287169043;2,4376088218224;1,92307692307692;2,73972602739726;1,75805776475513;1,60366552119129;2,21870047543582;0;0,0666666666666667;0,111111111111111;0,255555555555556;0,0111111111111111;0,0185185185185185;0,0722222222222222;0,2;0,0222222222222222;0,0555555555555556;0,118518518518519;12,3768501794269;55,3077513555779;48,00677191883;30,0876803688732;33,2000003470246;33,2290986184249;49,1539056382821;39,7696575614495;70,6309387237075;60,3323654958053;56,8803094455235;49,2851013150352;7,73223180417509;87,6613389355787;48,7475889096697;25,9000002723855;82,660371162721;32,0628592376513;52,8046565552463;57,9695588873461;48,2102360724167;67,2797502581682
"Faroe Islands";6;2,02996616723055;2,09059233449477;2,50746268656716;2,06896551724138;2,16216216216216;2,05128205128205;1,65745856353591;2,47422680412371;2,31660231660232;1,7933390264731;2,17616580310881;0,0222222222222222;0,1;0,2;0,0388888888888889;0,0222222222222222;0,00555555555555556;0,0277777777777778;0,3;0,155555555555556;0,0277777777777778;0,0888888888888889;10,8610621102333;45,9551844183785;42,5717943410347;46,900000536297;31,1543455348778;32,9091892527752;60,7734552073938;43,315379022309;52,0378513518862;58,6879669660634;56,6869152600678;50,7860470272389;4,15020551666935;89,3445791661532;44,5999994470046;29,1977596642561;65,8003516356577;10,7680866454855;66,2025162357495;61,530689638853;47,6288526219969;81,4593628240216
"Latvia";2;2,27642276422764;1,64383561643836;2,47933884297521;1,82370820668693;2,02996616723055;1,98300283286119;1,59151193633952;1,53061224489796;1,3953488372093;1,47679324894515;1,38203356367226;0,0555555555555556;0;0,230555555555556;0,0444444444444444;0,117592592592593;0,0527777777777778;0,0638888888888889;0,0425925925925926;0,0777777777777778;0,0925925925925926;0;7,960746095518;42,1330730121739;42,2676473393406;30,0428852719668;27,3827536427674;33,3146834692759;37,8096322336655;34,2177536280602;51,0590355483433;50,8276019115723;41,2269990747341;48,1720378821616;13,0848680328714;93,2373024569737;88,6650910970009;54,6047531974356;19,9401911895422;34,4919742743461;68,1247028720906;51,2336334781579;48,0624741797266;82,7887915130111
"Bosnia and Herzegovina";6;2,56825993903625;3,65145228215768;4,02234636871508;3,62642106777954;3,3590635338027;3,56083086053412;2,72952853598015;3,61083249749248;2,07525416622996;2,06422018348624;3,05343511450382;0;0,205555555555556;0,322222222222222;0;0,0333333333333333;0,0277777777777778;0,0111111111111111;0,177777777777778;0;0;0,0277777777777778;5,74158902730361;62,1316075128558;53,9569392358216;43,3058711560605;34,5947705097995;35,6332551507806;69,0958498918686;50,4536525365369;67,1945392925269;64,3180263736854;57,1597662012835;50,5502492998639;5,38168914430689;91,240627726381;55,4149654463625;35,0951821402546;71,5626939441846;14,3841506472922;47,5333908598802;49,5146714855856;63,8467978185208;81,1661391965777
"Estonia";6;1,71428571428571;1,55844155844156;2,10526315789474;1,84615384615385;1,13851992409867;1,44578313253012;1,53846153846154;1,69014084507042;2,12765957446809;1,93548387096774;1,55038759689922;0,0111111111111111;0,00555555555555556;0,25;0,105555555555556;0;0;0,0333333333333333;0,0444444444444444;0,472222222222222;0,2;0;8,92488741956049;48,5523676722707;42,3658311426896;31,0052488350673;31,0884787447035;28,9719174352761;46,1514140098705;42,775545269159;57,1805451259374;43,6951753726536;52,1462824857583;54,0547374988488;13,0586501247101;90,0103935550855;77,7301204722702;27,6499168928881;55,0129353643735;24,0645966724346;47,5768894577935;76,0396908190217;52,5500368116769;78,8351865434709
"Kazakhstan";6;2,52821670428894;3,92462233296994;4,33511095819714;2,60869565217391;3,47898115551874;4,87521764364481;2,94117647058824;4,13114754098361;3,41324664770419;3,2967032967033;2,35910878112713;0;0,0888888888888889;0,166666666666667;0;0;0,366666666666667;0,0333333333333333;0,0777777777777778;0,0333333333333333;0,0444444444444444;0;10,1782818181947;43,4919223543477;51,9209348330045;46,5929104529066;32,6968193780611;33,6304025190438;53,6161155696606;47,1372324503114;50,2043233066821;47,7585502014492;69,8278567023158;49,4970945197909;21,2353293633228;93,5536362470789;50,3282439671817;36,4021196505826;75,4159274624746;43,9017079963282;47,0244469835138;53,0858465257498;81,2530915024786;84,5884373585758
"Azerbaijan";5;4,80148217581651;7,35010965198548;6,04721174806305;7,33906169861616;7,3704442852519;7,71024325586396;6,34311250725857;6,93089692103222;3,05466340233294;4,78203212619596;2,74406792154445;0;0,255555555555556;0,0555555555555556;0,277777777777778;0,133333333333333;0,244444444444444;0,0888888888888889;0,111111111111111;0;0;0;13,230137147395;46,5913584769091;44,3015016101056;41,4117571697387;30,7670085842246;36,2267133923176;47,3620140042242;46,0999997986808;50,2000001760699;65,6672855729374;55,3910158947735;52,4887116091325;11,3643434351745;93,4676050004963;56,5147665650938;31,5602620157431;65,7467351366904;50,3796096669321;56,5999998483524;49,7000000359044;16,2446828512933;77,8989639294698
"Scotland";2;1,74334140435835;3,13238036047234;3,36313892966769;2,34462225530331;1,66281755196305;2,73913043478261;3,11341734618236;3,50194552529183;1,98300283286119;1,9258693160107;3,02593659942363;0,0111111111111111;0,211111111111111;0,227777777777778;0,0777777777777778;0;0,0777777777777778;0,188888888888889;0,15;0,0111111111111111;0;0,0222222222222222;11,1999987342383;47,7491727951779;56,4790910068897;42,0092736306096;31,0393723235489;33,1006791195755;49,3183784877954;45,3992203457949;61,2532699839105;59,2290171025729;56,9656128528882;51,8000007650918;10,1119778214176;94,386936096631;83,8237913813777;63,1291825157266;24,9042361593903;56,3259742269034;40,8296143809464;52,0538230252418;22,7794265053402;73,7162879590374
"Slovenia";5;2,49924442454594;6,45583183519957;5,26455829592697;6,24379326157661;7,03171031785743;6,40339491504984;5,07879000554826;6,26592172301991;2,80193544725144;5,65303398001139;4,00311418105064;0;0,366666666666667;0,0333333333333333;0,222222222222222;0,144444444444444;0,0333333333333333;0;0,144444444444444;0;0,211111111111111;0,0111111111111111;13,3854741662485;56,3727160924347;44,9061261582723;45,503591492155;31,7743448869452;36,6999999889896;68,717938389352;52,1139654628395;70,9344036770325;68,3310453531513;61,2005004043436;50,5478552787141;9,36207753460078;84,2967535044063;55,4510885740968;31,8783605306162;70,2999998488924;16,4065178126854;25,7114098245189;47,7227623655272;23,5031675581717;62,1683739445268
"Lithuania";5;3,73806569933653;4,00381315538608;4,6760344798502;3,45442083618917;4,57758108197371;5,75940162061085;1,92161049260333;5,42752530691363;1,65148436988007;3,15275866383085;2,86396181384248;0;0,0555555555555556;0,124074074074074;0,0222222222222222;0,155555555555556;0,188888888888889;0;0,253703703703704;0;0,101851851851852;0,0648148148148148;11,3761505123584;58,5168939189398;46,4455012976371;50,5789727686788;33,3372532479476;31,228327187198;62,9000000362293;45,4592838659235;64,2740415263375;63,129581859269;51,2999553610663;42,611600108007;3,46257836106875;92,2065502686053;36,0114743785724;23,7425079189334;66,9668574371838;37,3999999775219;49,8356702861402;40,9266567415975;52,6866781637972;79,571939153807
"Germany";5;4,2707587067551;4,7099377767391;6,34726791179771;7,45431809931023;7,82343644163468;7,37000694445902;4,6912814148309;6,117045845413;3,64807243503132;2,64584605986561;5,90805430635776;0;0;0,0888888888888889;0,277777777777778;0,4;0,0888888888888889;0;0,0111111111111111;0;0;0,0888888888888889;10,6419630073416;71,1493201358296;70,0760209956645;47,4696406177299;59,6476697072169;59,4872530259403;59,6425104447851;57,037077667033;63,8603055921902;62,6372576361027;65,5739540103022;44,8290812924889;27,7543669443342;75,4543431621128;42,5006677910827;17,450583294958;86,4881209859797;26,399614419368;61,9455412624792;34,32428861614;70,3043567872612;69,0681667658227
"Norway";6;2,80686121630653;4,06451612903226;5,67137917629969;4,74129821260583;4,55778621812263;4,86008836524301;3,77450980392157;4,51569327470467;3,07842658196922;1,95603852803161;4,20605416887945;0;0,0444444444444444;0,233333333333333;0,177777777777778;0,133333333333333;0,0555555555555556;0,0444444444444444;0;0,0555555555555556;0;0,0222222222222222;10,5000000745937;45,4172111829063;46,5019670510909;49,1180013106136;35,0588528136039;34,7401930214557;66,3907053036634;50,7032187553412;61,119383938868;66,524595272961;62,3930995841432;49,6999999245256;9,93546218595195;90,8164367408497;46,3141408043594;31,2292217734313;68,0566148119679;27,0444973160848;55,2179332889511;42,7329777910196;41,334383318212;80,5751287821538
"Poland";5;3,45007841087297;5,5938399818823;4,80149657035959;6,82706500462205;5,95876787867954;6,34877009756768;4,17444284604319;5,57797415334321;2,70841818352705;4,35909346293947;3,63309711548059;0;0,0111111111111111;0;0,211111111111111;0,211111111111111;0,188888888888889;0;0,222222222222222;0;0,0111111111111111;0;6,8339624809882;51,2346588950845;44,1942369288785;47,419105364719;37,3921685792956;37,3250374418883;56,5150020283421;52,2219945858176;60,6575936957608;56,1554842920521;62,4160788903305;50,5334643621477;7,61612876958739;91,3661095747132;46,2898681171486;26,5349229958203;66,8008455572233;11,6623836214642;60,506060934795;33,9806755010884;34,9255424047469;82,163151879
"Montenegro";6;2,14176440591535;2,86983259309874;3,00016484422221;3,71369623869227;2,8493894165536;3,01379944802208;2,93296089385475;3,71352785145889;2,25140712945591;2,56253813300793;2,22575516693164;0;0;0,0555555555555556;0,188888888888889;0,05;0;0,133333333333333;0,138888888888889;0;0,222222222222222;0;7,16819103129097;52,235239956255;48,1078111342799;40,7140564869387;34,0598995356148;29,9624977006766;60,0935298283082;40,1847951741828;62,9121775162371;56,1843801629861;54,7679652391202;50,3153821120802;6,62172712439664;95,227698981198;55,6873953858536;31,6953360314847;69,6955920722807;16,4722222036116;39,9094290163715;28,8236062210336;49,5103565086274;66,8374084383541
"Republic of Ireland";6;2,77777777777778;3,18221997726986;3,12732688011914;3,50584307178631;3,66279069767442;3,87096774193548;3,22952710495963;3,66812227074236;1,69937285049565;2,78022947925861;2,62582056892779;0,0333333333333333;0,0388888888888889;0,1;0,0777777777777778;0,122222222222222;0,166666666666667;0,0111111111111111;0,155555555555556;0;0;0,0222222222222222;12,0281244777167;47,3689190757107;57,9837561718714;45,9825694149527;33,4195880226672;33,9128754480543;53,9467494500805;51,3685828936509;68,4901103941894;57,6307184681542;63,1238839739716;44,7019891991969;4,36813546183723;95,3200876446085;40,7936019294755;22,7690520511576;67,0477912080977;82,7143875457113;66,0020881507408;60,8261104384086;46,9167878389857;87,2247829996778
"Moldova";6;1,67798641630044;2,15384615384615;3,06793279766253;1,8716577540107;1,87751452838623;2,43337195828505;1,58730158730159;1,79640718562874;1,72910662824208;1,1605415860735;1,98019801980198;0;0,133333333333333;0,3;0,0388888888888889;0,0111111111111111;0,227777777777778;0,105555555555556;0;0,1;0;0,0222222222222222;5,99495053863377;50,4479939043376;52,2176894356332;50,5671967744483;35,2349478202494;41,0433004255739;72,4663024836107;48,9740065431715;56,8299311426022;55,6999998966966;66,7995527506089;42,6018840909519;8,91235108541031;92,9009558396707;51,3122176962411;35,4007534940281;72,8559885142495;8,76707631921708;49,8960629555065;53,5336488937769;45,3999999352318;91,3252584495315
"Finland";5;3,95406889665502;3,83386581469649;4,63816615075713;2,07970710041414;5,02875387769171;4,61592260170183;2,60301243285881;4,95070724389199;2,61056279665486;2,40205890763512;2,66576910131269;0;0,0888888888888889;0,172222222222222;0;0,344444444444444;0;0,0111111111111111;0,433333333333333;0,0111111111111111;0;0;14,1469567207654;45,0318746706142;51,7636486204892;40,6924440701105;32,6205452137486;35,0097165582956;52,4233220216434;44,4255746458595;63,7636111157498;56,2989406013934;72,3614864782232;48,2506337622914;9,11465977924829;91,9816824733886;41,6908913375317;28,1205340730721;71,5746140133397;23,5081983479181;57,363996256795;63,3216282187732;61,6522636864412;90,2366211030531
"Serbia";2;2,02118440867905;3,77790497996566;4,00063502143197;4,27564604541895;4,15392914943356;4,15766738660907;3,89249304911956;4,09233997901364;1,96383611810483;3,26848249027237;2,02149847585432;0;0,0777777777777778;0,111111111111111;0,166666666666667;0,0555555555555556;0,122222222222222;0,0666666666666667;0,1;0,0666666666666667;0,0111111111111111;0;6,21140177273426;71,6102252742034;69,2442683545251;52,4799005189057;41,8836151216025;51,9161133645424;57,8432639938047;53,3000010665719;60,0043835744602;64,1899156132137;73,3678277843605;50,2900518720644;5,4623934371094;93,4153758150553;83,9924090138826;53,7118762967852;17,9990126580456;44,4037259292462;56,1000004116446;49,9131730575422;27,1555571596099;80,2120400980611
"Italy";5;4,83809304621307;5,74001611232593;5,47651190947567;7,03759015537851;7,17250524202568;7,46623507609224;4,92427171480103;7,108193949704;3,49806009739103;3,52746553552492;6,62279639487367;0;0,0555555555555556;0,0666666666666667;0,133333333333333;0,155555555555556;0,122222222222222;0,0444444444444444;0,244444444444444;0;0;0,188888888888889;10,5220975501734;64,6325880821804;68,8824832071109;56,7262871570844;47,1068573348189;47,029285029471;75,6058181534017;55,3886399417119;73,205639307169;68,8491616545778;72,5914683181406;51,8871011759663;11,0866672873299;88,0348441263503;35,5364793813815;29,6139653403319;69,8599446261102;16,366685831394;58,128625592714;47,0649571854733;47,247897516401;81,1250018790256
"Israel";5;4,41447084760378;5,18295772213315;4,7629246028263;5,43389959945364;5,74424305065301;5,45868264918729;2,01471094643975;2,99483090331703;3,04668304668305;4,00051748952892;3,7548666186013;0;0,225925925925926;0,0037037037037037;0,133333333333333;0,322222222222222;0,266666666666667;0;0;0;0;0;8,39498702641437;47,4984610508046;43,8019148565699;46,6244360030785;40,3410128111185;40,1330110037172;71,0999999918724;46,4992696555376;59,8615888996639;54,5896309494585;57,2213976493823;50,8634601764214;6,24948740572309;94,134204453229;49,0410499068009;31,8420004166227;74,6044731112373;72,299999984991;43,2358171109157;54,9448571726325;75,4016439785799;39,6459883360431
"Macedonia";2;1,5;1,74346201743462;2,1978021978022;2,16216216216216;1,88976377952756;1,41772151898734;1,95439739413681;1,90779014308426;2,09059233449477;1,15606936416185;1,86046511627907;0,0148148148148148;0,037037037037037;0,185185185185185;0,0925925925925926;0,05;0,0537037037037037;0,32037037037037;0,0222222222222222;0,0925925925925926;0,0166666666666667;0;11,7047441639078;38,1094237916072;49,8696358582164;34,0197611939185;33,1666416290018;33,8174424363558;36,2431613269957;48,7725331758023;59,396827324296;41,9000001007418;46,6602753347342;40,9276343360621;10,4115883763709;88,2391287490723;73,5629019092852;53,4517489626928;20,9524658420735;16,1597486711363;44,9741505221695;53,5138119001368;70,8999999520244;39,3071437636056
"Iceland";6;1,82094081942337;2,52004581901489;2,50521920668058;3,6036036036036;2,57747775391224;2,88362512873326;2,9045643153527;2,64650283553875;2,02898550724638;2,58223178604365;2,51497005988024;0;0;0,188888888888889;0,433333333333333;0,0111111111111111;0,155555555555556;0,244444444444444;0,0111111111111111;0;0,111111111111111;0,0444444444444444;10,7951304172632;42,1740769174627;32,507050201895;45,0520117260284;33,0011887487335;31,60000017061;59,833787691134;50,5165227249758;62,5576273959335;61,425602630027;50,8457800153838;53,0300783571375;11,595335672578;93,7545986881735;62,7320598932866;30,4379313654545;73,0000003435923;13,9723749781571;56,7046932640295;38,8384043745087;34,8812667800993;84,1595221187863
"France";6;3,15868638756581;5,63781924681355;4,98985316939238;5,55066079295154;5,55946115407269;5,43409746873238;4,00433369447454;6,49673855533905;2,99895141558896;4,84799238011187;5,81957947094732;0;0,155555555555556;0,0333333333333333;0,111111111111111;0,133333333333333;0,155555555555556;0;0,183333333333333;0;0,0111111111111111;0,116666666666667;7,94842880967223;54,6940945512056;61,0286606570959;49,3372953494051;34,7797116640103;36,2425594039097;67,1596336090211;51,3970597131842;60,996805423098;61,5629179818092;58,0615966731053;53,9938072892013;8,35775517760067;95,6430664759257;48,8591153819806;27,8100015339552;78,440955467133;13,0401322285988;32,6097898671349;62,1043212574575;43,547477508172;73,3298629778686
"Bulgaria";6;2,48373743347132;3,40632603406326;3,11688311688312;2,69980715663167;3,78037803780378;2,89855072463768;3,04421357815898;3,19148936170213;2,45901639344262;2,11800302571861;2,34462225530331;0;0,161111111111111;0,105555555555556;0;0,238888888888889;0,1;0,0444444444444444;0,172222222222222;0;0,0222222222222222;0,0222222222222222;9,02191168886035;51,8404662946461;44,3828231112367;34,7304799116338;29,5888085381621;30,1991702061467;46,7192374395559;47,9687921509785;59,3446707220867;60,0261621776101;63,3223598211553;46,5585363505202;3,0970659672399;94,8135902170727;54,9517395574129;27,3850975131829;66,4445603355086;20,8807814195836;67,4230582856892;54,8751171154453;60,6398491014777;58,4956676404798
"Luxembourg";6;2,09128630705394;2,76953511374876;2,36309077269317;2,39931448157669;2,54699818071559;2,49159580779118;2,53164556962025;2,81030444964871;2,51046025104602;1,65789473684211;2,0066889632107;0,0222222222222222;0,0555555555555556;0,109259259259259;0;0,0666666666666667;0,0333333333333333;0,0333333333333333;0,22037037037037;0,0777777777777778;0,0333333333333333;0,0444444444444444;10,577565397145;54,9599010622225;52,8000002829183;45,0003185117009;38,7007127719876;36,132467446501;46,8081053057978;51,3387797169068;64,8559665607292;60,4380764492123;64,0443328230629;55,7734811021812;7,94006968533113;91,3999999321152;40,5229531585486;20,8202288851778;80,9131767716579;33,6160371376008;44,0119243426272;46,2172377787077;85,2459095221133;63,8043431215073
